CII ID #,Field Site,Original Sample/Animal #,Unique Animal Identifier,sample_Urine,sample_RoostUrine,sample_Throat,sample_Faecal,CoV-1,CoV-2,CoV-3,CoV-4,PmV-1,PmV-2,PmV-3,PmV-4,PmV-5,PmV-6,PmV-7,PmV-8,PmV-9,PmV-10,PmV-11 (NiV),AstV-1,AstV-2,AstV-3,AstV-4,AstV-5,AstV-6,AstV-7,AstV-8,HV-1,HV-2,HV-3,HV-4,HV-5,HV-6,HV-7,HV-8,HV-9,HV-10,HV-11,HV-12,HV-13,AdV-1,AdV-2,AdV-3,AdV-4,AdV-5,AdV-6,AdV-7,AdV-8,AdV-9,AdV-10,AdV-11,AdV-12,AdV-13,AdV-14,PyV-1,PyV-2,PyV-3,BoV-1 (HBoV),BoV-2 (HBoV)
40,"Faridpur (Jiltoli/Shuvarampur, May-09)",3,"Faridpur (Jiltoli/Shuvarampur, May-09)_3",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
41,"Faridpur (Jiltoli/Shuvarampur, May-09)",4,"Faridpur (Jiltoli/Shuvarampur, May-09)_4",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
42,"Faridpur (Jiltoli/Shuvarampur, May-09)",5,"Faridpur (Jiltoli/Shuvarampur, May-09)_5",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
43,"Faridpur (Jiltoli/Shuvarampur, May-09)",6,"Faridpur (Jiltoli/Shuvarampur, May-09)_6",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
44,"Faridpur (Jiltoli/Shuvarampur, May-09)",7,"Faridpur (Jiltoli/Shuvarampur, May-09)_7",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
45,"Faridpur (Jiltoli/Shuvarampur, May-09)",9,"Faridpur (Jiltoli/Shuvarampur, May-09)_9",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
46,"Faridpur (Jiltoli/Shuvarampur, May-09)",13,"Faridpur (Jiltoli/Shuvarampur, May-09)_13",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not Tested,Not Tested,Not Tested,0,0
47,"Faridpur (Jiltoli/Shuvarampur, May-09)",15,"Faridpur (Jiltoli/Shuvarampur, May-09)_15",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
48,"Faridpur (Jiltoli/Shuvarampur, May-09)",16,"Faridpur (Jiltoli/Shuvarampur, May-09)_16",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
49,"Faridpur (Jiltoli/Shuvarampur, May-09)",23,"Faridpur (Jiltoli/Shuvarampur, May-09)_23",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Not Tested,Not Tested,Not Tested,0,0
50,"Faridpur (Jiltoli/Shuvarampur, May-09)",25,"Faridpur (Jiltoli/Shuvarampur, May-09)_25",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
51,"Faridpur (Jiltoli/Shuvarampur, May-09)",27,"Faridpur (Jiltoli/Shuvarampur, May-09)_27",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
52,"Faridpur (Jiltoli/Shuvarampur, May-09)",33,"Faridpur (Jiltoli/Shuvarampur, May-09)_33",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
53,"Faridpur (Jiltoli/Shuvarampur, May-09)",38,"Faridpur (Jiltoli/Shuvarampur, May-09)_38",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
54,"Faridpur (Jiltoli/Shuvarampur, May-09)",40,"Faridpur (Jiltoli/Shuvarampur, May-09)_40",1,0,0,0,1,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not Tested,Not Tested,Not Tested,0,0
55,"Faridpur (Jiltoli/Shuvarampur, May-09)",42,"Faridpur (Jiltoli/Shuvarampur, May-09)_42",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
56,"Faridpur (Jiltoli/Shuvarampur, May-09)",43,"Faridpur (Jiltoli/Shuvarampur, May-09)_43",1,0,0,0,0,1,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
57,"Faridpur (Jiltoli/Shuvarampur, May-09)",45,"Faridpur (Jiltoli/Shuvarampur, May-09)_45",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
58,"Faridpur (Jiltoli/Shuvarampur, May-09)",48,"Faridpur (Jiltoli/Shuvarampur, May-09)_48",1,0,0,0,1,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
59,"Faridpur (Jiltoli/Shuvarampur, May-09)",49,"Faridpur (Jiltoli/Shuvarampur, May-09)_49",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
60,"Faridpur (Jiltoli/Shuvarampur, May-09)",56,"Faridpur (Jiltoli/Shuvarampur, May-09)_56",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
61,"Faridpur (Jiltoli/Shuvarampur, May-09)",57,"Faridpur (Jiltoli/Shuvarampur, May-09)_57",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
62,"Faridpur (Jiltoli/Shuvarampur, May-09)",64,"Faridpur (Jiltoli/Shuvarampur, May-09)_64",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
63,"Faridpur (Jiltoli/Shuvarampur, May-09)",65,"Faridpur (Jiltoli/Shuvarampur, May-09)_65",1,0,0,0,1,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
64,"Faridpur (Jiltoli/Shuvarampur, May-09)",67,"Faridpur (Jiltoli/Shuvarampur, May-09)_67",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
65,"Faridpur (Jiltoli/Shuvarampur, May-09)",69,"Faridpur (Jiltoli/Shuvarampur, May-09)_69",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Not Tested,Not Tested,Not Tested,0,0
66,"Faridpur (Jiltoli/Shuvarampur, May-09)",70,"Faridpur (Jiltoli/Shuvarampur, May-09)_70",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
67,"Faridpur (Jiltoli/Shuvarampur, May-09)",71,"Faridpur (Jiltoli/Shuvarampur, May-09)_71",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
68,"Faridpur (Jiltoli/Shuvarampur, May-09)",72,"Faridpur (Jiltoli/Shuvarampur, May-09)_72",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
69,"Faridpur (Jiltoli/Shuvarampur, May-09)",77,"Faridpur (Jiltoli/Shuvarampur, May-09)_77",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
70,"Faridpur (Jiltoli/Shuvarampur, May-09)",78,"Faridpur (Jiltoli/Shuvarampur, May-09)_78",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
71,"Faridpur (Jiltoli/Shuvarampur, May-09)",79,"Faridpur (Jiltoli/Shuvarampur, May-09)_79",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
72,"Faridpur (Jiltoli/Shuvarampur, May-09)",87,"Faridpur (Jiltoli/Shuvarampur, May-09)_87",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,1,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
74,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",1,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_1",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
75,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",2,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_2",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
76,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",3,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_3",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
77,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",7,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_7",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
78,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",10,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_10",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Not Tested,Not Tested,Not Tested,0,0
79,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",13,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_13",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
80,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",19,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_19",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
81,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",21,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_21",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
82,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",24,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_24",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
83,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",30,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_30",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Not Tested,Not Tested,Not Tested,0,0
84,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",36,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_36",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
85,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",37,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_37",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
87,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",41,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_41",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
88,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",45,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_45",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
89,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",46,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_46",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
90,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",47,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_47",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
91,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",48,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_48",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
92,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)",52,"Faridpur (Domrakandi/Munshi bazer, Aug-Sep-09)_52",1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
